freq/Hz,Re(Z)/Ohm,-Im(Z)/Ohm,|Z|/Ohm,Phase(Z)/deg,time/s,<Ewe>/V,<I>/mA,Cs/µF,Cp/µF,cycle number,|Ewe|/V,|I|/A,Ns,I Range,(Q-Qo)/mA.h
4461.4277,0.23520096,0.0324391,0.23742743,-7.8527374,11048.142124758626,3.2672963e-06,-0.034016166,1099.7083,20.528316,11.0,0.012131744,0.05109664,0,10,0.2967213166006977
3976.272,0.23778656,0.030470483,0.2397309,-7.30221,11048.389124770358,-1.0349116e-05,-0.03400505,1313.6047,21.221466,11.0,0.012254048,0.051115848,0,10,0.29669006312744073
3541.1328,0.24008806,0.028698087,0.24179713,-6.8163104,11048.63612478209,9.543733e-07,-0.034159757,1566.1198,22.06117,11.0,0.012363786,0.051132888,0,10,0.2966816420621338
3156.01,0.24195907,0.026576761,0.24341428,-6.268235,11048.883124793821,-1.6187383e-05,-0.03337468,1897.4911,22.619953,11.0,0.012449596,0.05114571,0,10,0.2966518754870511
2812.2998,0.24414065,0.024750235,0.245392,-5.7886944,11049.130124805553,4.5170295e-06,-0.033870723,2286.542,23.260393,11.0,0.012553487,0.05115687,0,10,0.2966734036422612
2507.5928,0.24550852,0.023009365,0.2465844,-5.3541923,11049.377124817285,-4.3243117e-06,-0.033663727,2758.408,24.017984,11.0,0.012616635,0.051165584,0,10,0.2966701631850211
2235.715,0.24689147,0.021277435,0.24780664,-4.925656,11049.624124829017,1.6445384e-06,-0.034044165,3345.68,24.665907,11.0,0.012680917,0.05117263,0,10,0.29664074560922093
1993.189,0.24812344,0.019596541,0.24889609,-4.51579,11049.871124840749,4.5076666e-07,-0.036309965,4074.6682,25.25893,11.0,0.012737966,0.051177848,0,10,0.29663511116536667
1775.568,0.24911575,0.018132202,0.24977477,-4.163004,11050.11812485248,-3.988557e-06,-0.034413416,4943.474,26.05171,11.0,0.012783962,0.05118196,0,10,0.29666321550868036
1582.5323,0.24996892,0.016731903,0.25052828,-3.8294344,11050.364124864165,4.405127e-06,-0.036313742,6010.6606,26.810158,11.0,0.012823649,0.05118643,0,10,0.29668623732823135
1410.4515,0.25065222,0.015481715,0.2511299,-3.5344248,11050.612124875945,-3.4476252e-06,-0.03414296,7288.5796,27.700285,11.0,0.012855117,0.051189117,0,10,0.2966424662833723
1257.0114,0.25160795,0.01425918,0.2520117,-3.243609,11050.859124887676,5.7294587e-06,-0.03657667,8879.456,28.427202,11.0,0.01290068,0.0511908,0,10,0.29664153717051445
1120.3588,0.25210315,0.013280772,0.25245273,-3.015549,11051.106124899408,-5.200976e-06,-0.034801345,10696.451,29.602348,11.0,0.0129237,0.05119255,0,10,0.29660639545288725
999.0409,0.25257257,0.012253604,0.25286964,-2.7775373,11051.35312491114,-2.216557e-06,-0.033762537,13000.888,30.528631,11.0,0.012945359,0.051193804,0,10,0.29657921554159167
890.2848,0.25308636,0.01145167,0.2533453,-2.5907564,11051.600124922872,-7.849649e-06,-0.034090754,15610.699,31.895857,11.0,0.012970015,0.05119501,0,10,0.2965478516903892
793.2231,0.25372535,0.0107468935,0.25395286,-2.4253933,11051.847124934604,1.8310624e-06,-0.0344004,18669.893,33.435013,11.0,0.013001344,0.051195893,0,10,0.29657839990845486
707.03625,0.25378504,0.010129955,0.25398713,-2.2857757,11052.094124946336,-4.9211944e-06,-0.033691656,22221.375,35.34781,11.0,0.013003333,0.051196814,0,10,0.29654013102198307
630.2017,0.25433993,0.009514644,0.25451785,-2.1423879,11052.342124958115,-1.6477738e-07,-0.03413553,26542.877,37.093395,11.0,0.013030675,0.05119749,0,10,0.29658300079540245
561.6175,0.2545715,0.009035372,0.2547318,-2.0327156,11052.5881249698,-1.8994718e-06,-0.03365437,31364.145,39.460194,11.0,0.013041658,0.051197603,0,10,0.2966051599771571
500.1601,0.25494397,0.00856821,0.2550879,-1.924884,11052.836124981579,-3.1118861e-06,-0.03387817,37138.21,41.90071,11.0,0.013060095,0.051198404,0,10,0.2965786718749909
446.2853,0.25513107,0.008417373,0.25526989,-1.8896368,11053.082124993263,-3.2984208e-06,-0.034217574,42367.32,46.06647,11.0,0.013069509,0.051198788,0,10,0.2965774144112178
397.58273,0.25546992,0.008061545,0.25559708,-1.8074114,11053.33112500509,-1.9740776e-06,-0.033285156,49656.3,49.396835,11.0,0.013086334,0.05119907,0,10,0.2965837252802228
354.20657,0.25577435,0.007849177,0.25589475,-1.7577355,11053.57912501687,1.4766584e-06,-0.034249306,57245.234,53.859818,11.0,0.013101571,0.051199064,0,10,0.2966136975776903
315.90982,0.2561645,0.0077957697,0.25628307,-1.7431258,11053.826125028601,-6.711842e-06,-0.033484653,64624.617,59.796555,11.0,0.013121707,0.051200055,0,10,0.2966541399530744
281.53152,0.25648472,0.007458522,0.25659314,-1.6656799,11054.073125040333,1.7377918e-06,-0.03408703,75794.95,64.04066,11.0,0.013137676,0.051200416,0,10,0.2967066738176727
250.72209,0.25658226,0.007502539,0.25669193,-1.6748679,11054.319125052018,-9.602995e-06,-0.03442832,84609.52,72.27887,11.0,0.013142536,0.051199645,0,10,0.29668154344175257
223.64027,0.25712794,0.007397488,0.25723433,-1.6479266,11054.568125063844,-4.8838874e-06,-0.03330566,96202.38,79.56032,11.0,0.01317034,0.051199775,0,10,0.29669656409850387
199.2985,0.25742286,0.007765666,0.25753996,-1.7279158,11054.817125075671,-1.0600977e-06,-0.03351078,102834.16,93.4987,11.0,0.013185923,0.051199522,0,10,0.2967163303009495
177.5568,0.25785354,0.0075134938,0.25796297,-1.6690472,11055.067125087546,-4.529489e-06,-0.033867,119300.13,101.20688,11.0,0.013207502,0.051199216,0,10,0.296701030799516
158.22783,0.25814596,0.0076587438,0.25825953,-1.6993681,11055.315125099325,-2.3844295e-06,-0.03360776,131334.78,115.50003,11.0,0.013223029,0.051200546,0,10,0.29670401852191325
141.12904,0.25863662,0.007865665,0.2587562,-1.7419441,11055.56112511101,-7.401981e-06,-0.03423806,143373.31,132.48224,11.0,0.013248347,0.051200118,0,10,0.29669187034961747
125.68369,0.2590911,0.008292435,0.2592238,-1.833175,11055.808125122741,9.357425e-07,-0.033717804,152707.08,156.26926,11.0,0.013272181,0.0511997,0,10,0.29671861100628144
112.04369,0.25937492,0.008343086,0.25950906,-1.8423479,11056.051125134283,-1.1393644e-05,-0.034924418,170257.4,175.97638,11.0,0.013286888,0.05120009,0,10,0.296747434204388
99.90409,0.259681,0.008575263,0.25982255,-1.8913511,11056.298125146015,-9.5470305e-06,-0.033988178,185775.9,202.36278,11.0,0.013303073,0.051200613,0,10,0.2967568172460281
89.00314,0.2603662,0.008779961,0.2605142,-1.9313726,11056.547125157842,-5.629983e-06,-0.03356115,203667.73,231.3367,11.0,0.013338364,0.05120014,0,10,0.29678151305436756
79.31471,0.26092434,0.00916123,0.26108512,-2.0108674,11056.797125169716,-6.674515e-06,-0.033378307,219034.53,269.68445,11.0,0.013367916,0.05120137,0,10,0.29681590045425627
70.74706,0.26130527,0.009618083,0.2614822,-2.1079824,11057.042125181353,-8.912835e-06,-0.0339397,233896.22,316.45792,11.0,0.013387977,0.051200338,0,10,0.2968027836736896
63.004032,0.2618487,0.01002689,0.2620406,-2.192938,11057.296125193418,-5.8911073e-06,-0.03270326,251933.3,368.87643,11.0,0.0134163685,0.051199585,0,10,0.2967466632618871
56.168304,0.26223466,0.010410186,0.26244122,-2.2733328,11057.538125204912,-1.8089922e-05,-0.034706205,272188.84,428.27548,11.0,0.013436934,0.051199783,0,10,0.29674356272477576
50.080128,0.2628617,0.0110834865,0.26309526,-2.4144297,11057.786125216691,8.238401e-07,-0.033786777,286733.4,508.8679,11.0,0.013470604,0.05120048,0,10,0.296729954188226
44.614532,0.26342797,0.0114705525,0.2636776,-2.4932785,11058.035125228518,-1.615005e-05,-0.033760723,310999.3,588.54767,11.0,0.013500349,0.05120021,0,10,0.2966842045615423
39.758274,0.2641647,0.012187389,0.26444566,-2.6415005,11058.283125240298,-1.6858843e-05,-0.03428287,328459.6,697.63837,11.0,0.013540093,0.051201794,0,10,0.29660662463732645
35.46531,0.26482266,0.012682553,0.26512617,-2.7418425,11058.528125251934,-1.7008064e-05,-0.03409453,353842.25,809.68835,11.0,0.013574428,0.05119988,0,10,0.2965096873161081
31.58693,0.26563677,0.013433423,0.26597622,-2.8950183,11058.764125263144,-1.2046463e-05,-0.03603215,375081.8,956.7837,11.0,0.013618123,0.051200528,0,10,0.29659259378925795
28.17007,0.26635736,0.014060186,0.2667282,-3.0216637,11059.026125275588,-1.2606043e-05,-0.028734757,401828.84,1116.5686,11.0,0.0136570055,0.051201954,0,10,0.29653127172527377
25.104433,0.2671643,0.014926411,0.26758093,-3.1977785,11059.272125287273,2.763709e-06,-0.03366746,424731.3,1321.6449,11.0,0.013699915,0.05119915,0,10,0.2965247525464131
22.35336,0.2679742,0.01583616,0.2684417,-3.3820093,11059.49712529796,1.5652671e-05,-0.03971345,449601.16,1564.6862,11.0,0.01374394,0.051198974,0,10,0.2964706018894588
19.929848,0.26882064,0.016477305,0.26932517,-3.5075445,11059.745125309739,3.8082565e-06,-0.03368237,484651.97,1814.0468,11.0,0.013789566,0.05120044,0,10,0.2963977810869639
17.75568,0.26969922,0.01772545,0.27028108,-3.7602446,11060.019125322753,3.6842044e-05,-0.041503813,505691.38,2174.9478,11.0,0.013838226,0.05119939,0,10,0.2963960863133313
15.836149,0.27075264,0.018428419,0.27137905,-3.893756,11060.255125333962,-7.4765867e-06,-0.03723687,545359.0,2514.8147,11.0,0.013894649,0.051200155,0,10,0.296643356829034
14.118977,0.27217156,0.019895237,0.27289775,-4.1807795,11060.515125346312,-1.417288e-05,-0.030784298,566588.6,3011.384,11.0,0.013972464,0.051200364,0,10,0.29668033626057455
12.573764,0.27319214,0.021042123,0.2740013,-4.4044065,11060.804125360039,-1.1160259e-06,-0.036582317,601541.06,3547.6367,11.0,0.014029055,0.051200688,0,10,0.2963553085247988
11.208751,0.27403757,0.022630386,0.2749704,-4.720849,11061.029125370726,3.5657642e-06,-0.038514294,627438.2,4249.9414,11.0,0.014078347,0.0511995,0,10,0.29674200102656334
9.990409,0.27581578,0.023726553,0.27683443,-4.9166613,11061.276125382457,-2.6828595e-06,-0.033618968,671432.25,4932.0938,11.0,0.014174083,0.05120058,0,10,0.29631720944499557
8.898065,0.27712095,0.024784002,0.278227,-5.1105876,11061.550125395472,2.0343809e-05,-0.042492155,721694.06,5726.6084,11.0,0.014245284,0.05120022,0,10,0.29677153444168963
7.9395323,0.2790603,0.027543759,0.2804163,-5.6369395,11061.854125409911,-2.7985137e-05,-0.03268557,727783.2,7021.694,11.0,0.014357379,0.051200226,0,10,0.2963597317723044
7.076539,0.28118163,0.02670866,0.28244728,-5.426087,11062.040125418745,1.8264038e-05,-0.035996716,842067.9,7529.68,11.0,0.014461929,0.051202223,0,10,0.2964132790119358
6.300403,0.28142083,0.030016245,0.28301707,-6.08813,11062.244125428435,0.00013264192,-0.04219937,841580.0,9466.357,11.0,0.014490696,0.051200785,0,10,0.2968586129773332
5.6205034,0.2836197,0.03112542,0.2853225,-6.262778,11062.468125439074,-9.136659e-06,-0.04300878,909766.06,10826.502,11.0,0.014608338,0.05119939,0,10,0.296596864006985
5.008013,0.28552562,0.033384636,0.28747073,-6.6689386,11062.715125450806,-3.998811e-05,-0.03338581,951936.7,12838.494,11.0,0.014718589,0.051200304,0,10,0.2961483127219685
4.4591894,0.28784013,0.034304585,0.28987712,-6.796414,11062.988125463773,-6.220337e-05,-0.04249776,1.04042806e+06,14570.972,11.0,0.014841763,0.05120019,0,10,0.2963822550977961
3.9778516,0.2890367,0.03997025,0.2917873,-7.8733726,11063.290125478117,-7.31338e-05,-0.032446876,1.00100144e+06,18783.46,11.0,0.014939681,0.051200587,0,10,0.2969470807943249
3.5446913,0.2925198,0.04014249,0.29526132,-7.8138933,11063.626125494076,-0.0002589885,-0.03499619,1.1185036e+06,20674.4,11.0,0.015117498,0.0512004,0,10,0.2970008969220089
3.1603963,0.29594207,0.042964973,0.29904464,-8.260508,11064.00012551184,4.3025408e-05,-0.0377236,1.1720984e+06,24194.748,11.0,0.015311091,0.051200017,0,10,0.2964007333927304
2.8183625,0.2976094,0.04123979,0.3004531,-7.8892474,11064.414125531504,-0.00013672019,-0.035729926,1.3693259e+06,25798.02,11.0,0.015383373,0.05120058,0,10,0.2958243242374907
2.508831,0.3035741,0.049143977,0.3075262,-9.195532,11064.877125553496,8.456211e-05,-0.03317992,1.2908579e+06,32965.13,11.0,0.015745237,0.05119966,0,10,0.29591512758861066
2.2346966,0.30201533,0.052667584,0.3065732,-9.89217,11065.394125578052,5.812473e-05,-0.03821638,1.3522536e+06,39909.523,11.0,0.015696606,0.051200185,0,10,0.29666976504285053
1.9929849,0.30644912,0.05564602,0.31146035,-10.291815,11065.97012560541,-3.129589e-05,-0.03350287,1.4350995e+06,45808.36,11.0,0.01594688,0.051200353,0,10,0.2974627230307435
1.775568,0.31166086,0.052883916,0.3161158,-9.630458,11066.614125635999,-0.0003389481,-0.03762859,1.694959e+06,47436.65,11.0,0.016185395,0.051200844,0,10,0.2975804773292318
1.5846856,0.31669462,0.061194807,0.32255277,-10.936461,11067.332125670102,-0.00013454517,-0.03304575,1.6412036e+06,59073.14,11.0,0.016514875,0.051200535,0,10,0.2968127511790933
